timestamp,day_of_week,hour,weather,road_name,humidity,rainfall_mm,vehicle_count,jam_level
2025-03-05 05:00:00,Friday,11,Rainy,Airport Road,76,0,1053,Medium
2025-03-05 06:00:00,Sunday,5,Foggy,Airport Road,93,2,4624,Medium
2025-03-05 07:00:00,Monday,5,Sunny,Airport Road,60,2,3833,Low
2025-03-05 08:00:00,Monday,8,Rainy,Airport Road,53,2,6659,High
2025-03-05 09:00:00,Saturday,18,Sunny,Airport Road,70,0,2874,Medium
2025-03-05 10:00:00,Sunday,3,Clear,Airport Road,94,20,6440,Medium
2025-03-05 11:00:00,Saturday,20,Clear,Airport Road,87,0,5773,Medium
2025-03-05 12:00:00,Wednesday,21,Rainy,Airport Road,57,5,3224,Medium
2025-03-05 13:00:00,Wednesday,3,Foggy,Airport Road,46,0,579,Low
2025-03-05 14:00:00,Monday,12,Sunny,Airport Road,49,0,3614,Low
2025-03-05 15:00:00,Monday,4,Rainy,Airport Road,46,10,1453,Medium
2025-03-05 16:00:00,Thursday,14,Clear,Airport Road,72,2,3422,Low
2025-03-05 17:00:00,Saturday,21,Sunny,Airport Road,62,0,3978,Low
2025-03-05 18:00:00,Saturday,20,Rainy,Airport Road,60,5,989,Medium
2025-03-05 19:00:00,Friday,3,Rainy,Airport Road,58,0,3954,Medium
2025-03-05 20:00:00,Sunday,10,Sunny,Airport Road,87,0,1024,Low
2025-03-05 21:00:00,Monday,6,Foggy,Airport Road,58,20,2270,Low
2025-03-05 22:00:00,Thursday,7,Cloudy,Airport Road,75,0,2002,Medium
2025-03-05 23:00:00,Thursday,14,Clear,Airport Road,68,5,5606,Medium
2025-03-06 00:00:00,Thursday,18,Sunny,Airport Road,57,0,5558,High
2025-03-06 01:00:00,Tuesday,15,Foggy,Airport Road,41,2,4973,Medium
2025-03-06 02:00:00,Sunday,11,Sunny,Airport Road,40,0,2495,Low
2025-03-06 03:00:00,Friday,23,Clear,Airport Road,86,0,128,Low
2025-03-06 04:00:00,Sunday,2,Foggy,Airport Road,44,20,134,Low
2025-03-06 05:00:00,Monday,1,Foggy,Airport Road,59,0,3689,Low
2025-03-06 06:00:00,Wednesday,16,Clear,Airport Road,50,20,5615,Medium
2025-03-06 07:00:00,Thursday,8,Cloudy,Airport Road,81,20,2770,Medium
2025-03-06 08:00:00,Wednesday,12,Rainy,Airport Road,41,5,3465,Medium
2025-03-06 09:00:00,Sunday,6,Cloudy,Airport Road,42,5,688,Low
2025-03-06 10:00:00,Monday,11,Rainy,Airport Road,62,0,3318,Medium
2025-03-06 11:00:00,Sunday,5,Foggy,Airport Road,94,5,3238,Low
2025-03-06 12:00:00,Sunday,9,Cloudy,Airport Road,51,5,1003,Medium
2025-03-06 13:00:00,Wednesday,10,Rainy,Airport Road,59,0,6763,High
2025-03-06 14:00:00,Sunday,12,Rainy,Airport Road,44,2,4186,High
2025-03-06 15:00:00,Thursday,15,Foggy,Airport Road,76,0,2269,Low
2025-03-06 16:00:00,Sunday,6,Foggy,Airport Road,77,0,439,Low
2025-03-06 17:00:00,Saturday,21,Rainy,Airport Road,69,2,4370,High
2025-03-06 18:00:00,Friday,9,Clear,Airport Road,48,20,6119,High
2025-03-06 19:00:00,Tuesday,9,Foggy,Airport Road,73,0,1814,Medium
2025-03-06 20:00:00,Wednesday,12,Rainy,Airport Road,92,10,4792,High
2025-03-06 21:00:00,Sunday,7,Cloudy,Airport Road,83,0,4646,High
2025-03-06 22:00:00,Tuesday,16,Clear,Airport Road,74,5,656,Low
2025-03-06 23:00:00,Tuesday,4,Clear,Airport Road,91,2,5355,Medium
2025-03-07 00:00:00,Sunday,15,Foggy,Airport Road,61,0,3187,Low
2025-03-07 01:00:00,Thursday,0,Rainy,Airport Road,83,0,5552,High
2025-03-07 02:00:00,Tuesday,2,Rainy,Airport Road,63,2,3366,Medium
2025-03-07 03:00:00,Sunday,1,Sunny,Airport Road,56,5,3667,Low
2025-03-07 04:00:00,Friday,22,Foggy,Airport Road,49,0,2156,Low
2025-03-07 05:00:00,Monday,19,Cloudy,Airport Road,69,0,3999,Medium
2025-03-07 06:00:00,Wednesday,23,Cloudy,Airport Road,85,5,6577,Medium
2025-03-07 07:00:00,Sunday,19,Sunny,Airport Road,62,10,1116,Medium
2025-03-07 08:00:00,Saturday,15,Foggy,Airport Road,71,20,6570,Medium
2025-03-07 09:00:00,Thursday,19,Clear,Airport Road,56,2,2162,Medium
2025-03-07 10:00:00,Friday,7,Sunny,Airport Road,89,0,938,Medium
2025-03-07 11:00:00,Thursday,2,Foggy,Airport Road,90,0,1737,Low
2025-03-07 12:00:00,Sunday,23,Cloudy,Airport Road,56,20,4421,Medium
2025-03-07 13:00:00,Sunday,3,Clear,Airport Road,53,0,3596,Low
2025-03-07 14:00:00,Saturday,23,Foggy,Airport Road,48,10,1913,Low
2025-03-07 15:00:00,Wednesday,7,Cloudy,Airport Road,79,0,3579,Medium
2025-03-07 16:00:00,Saturday,23,Foggy,Airport Road,41,2,6356,Medium
2025-03-07 17:00:00,Wednesday,8,Rainy,Airport Road,84,0,6216,High
2025-03-07 18:00:00,Thursday,23,Clear,Airport Road,64,2,1551,Low
2025-03-07 19:00:00,Sunday,23,Sunny,Airport Road,78,20,6244,Medium
2025-03-07 20:00:00,Tuesday,0,Sunny,Airport Road,48,0,2413,Low
2025-03-07 21:00:00,Friday,12,Clear,Airport Road,93,5,1614,Low
2025-03-07 22:00:00,Tuesday,21,Clear,Airport Road,61,0,1331,Low
2025-03-07 23:00:00,Thursday,6,Foggy,Airport Road,82,5,1745,Low
2025-03-08 00:00:00,Sunday,0,Sunny,Airport Road,85,5,5931,Medium
2025-03-08 01:00:00,Tuesday,11,Clear,Airport Road,43,2,3099,Low
2025-03-08 02:00:00,Friday,11,Rainy,Airport Road,65,20,3540,Medium
2025-03-08 03:00:00,Saturday,6,Sunny,Airport Road,68,0,4156,Medium
2025-03-08 04:00:00,Tuesday,1,Rainy,Airport Road,84,0,405,Medium
2025-03-08 05:00:00,Saturday,2,Cloudy,Airport Road,73,0,6255,Medium
2025-03-08 06:00:00,Sunday,6,Foggy,Airport Road,62,10,3636,Low
2025-03-08 07:00:00,Wednesday,19,Foggy,Airport Road,76,0,1823,Medium
2025-03-08 08:00:00,Tuesday,3,Sunny,Airport Road,50,10,1789,Low
2025-03-08 09:00:00,Saturday,11,Foggy,Airport Road,45,10,1617,Low
2025-03-08 10:00:00,Sunday,20,Rainy,Airport Road,57,0,5587,High
2025-03-08 11:00:00,Sunday,6,Foggy,Airport Road,60,2,4017,Medium
2025-03-08 12:00:00,Wednesday,21,Sunny,Airport Road,81,5,519,Low
2025-03-08 13:00:00,Tuesday,15,Foggy,Airport Road,75,20,3036,Low
2025-03-08 14:00:00,Saturday,13,Cloudy,Airport Road,80,5,3962,Low
2025-03-08 15:00:00,Wednesday,1,Rainy,Airport Road,77,5,6414,High
2025-03-08 16:00:00,Saturday,1,Cloudy,Airport Road,73,0,4329,Medium
2025-03-08 17:00:00,Thursday,1,Clear,Airport Road,56,0,6226,Medium
2025-03-08 18:00:00,Monday,11,Clear,Airport Road,76,20,1550,Low
2025-03-08 19:00:00,Monday,1,Rainy,Airport Road,64,2,3196,Medium
2025-03-08 20:00:00,Thursday,1,Sunny,Airport Road,77,0,5749,Medium
2025-03-08 21:00:00,Tuesday,18,Rainy,Airport Road,51,0,3361,High
2025-03-08 22:00:00,Wednesday,9,Clear,Airport Road,62,2,1264,Medium
2025-03-08 23:00:00,Wednesday,20,Cloudy,Airport Road,92,10,1969,Low
2025-03-09 00:00:00,Tuesday,20,Foggy,Airport Road,81,2,1919,Low
2025-03-09 01:00:00,Sunday,9,Clear,Airport Road,61,2,2805,Medium
2025-03-09 02:00:00,Sunday,4,Rainy,Airport Road,60,5,3615,Medium
2025-03-09 03:00:00,Thursday,6,Sunny,Airport Road,66,2,1442,Low
2025-03-09 04:00:00,Thursday,18,Foggy,Airport Road,70,10,5660,High
2025-03-09 05:00:00,Monday,19,Clear,Airport Road,45,10,2326,Medium
2025-03-09 06:00:00,Tuesday,2,Cloudy,Airport Road,66,0,1179,Low
2025-03-09 07:00:00,Thursday,16,Sunny,Airport Road,79,2,5374,Medium
2025-03-09 08:00:00,Saturday,4,Foggy,Airport Road,73,5,5891,Medium
2025-03-09 09:00:00,Wednesday,7,Rainy,Airport Road,51,2,4306,High
2025-03-09 10:00:00,Friday,18,Sunny,Airport Road,84,0,6380,High
2025-03-09 11:00:00,Wednesday,12,Clear,Airport Road,92,0,6475,Medium
2025-03-09 12:00:00,Monday,4,Sunny,Airport Road,46,5,4663,Medium
2025-03-09 13:00:00,Monday,5,Sunny,Airport Road,49,0,2879,Low
2025-03-09 14:00:00,Tuesday,3,Cloudy,Airport Road,84,0,2628,Low
2025-03-09 15:00:00,Monday,17,Rainy,Airport Road,56,10,913,High
2025-03-09 16:00:00,Tuesday,6,Clear,Airport Road,65,10,5468,Medium
2025-03-09 17:00:00,Sunday,19,Cloudy,Airport Road,60,0,5189,High
2025-03-09 18:00:00,Friday,2,Cloudy,Airport Road,67,5,2131,Low
2025-03-09 19:00:00,Sunday,13,Cloudy,Airport Road,85,2,422,Low
2025-03-09 20:00:00,Sunday,10,Sunny,Airport Road,41,20,3069,Low
2025-03-09 21:00:00,Wednesday,5,Cloudy,Airport Road,93,5,1003,Low
2025-03-09 22:00:00,Wednesday,21,Rainy,Airport Road,82,0,1641,Medium
2025-03-09 23:00:00,Tuesday,15,Sunny,Airport Road,40,10,6195,Medium
2025-03-10 00:00:00,Friday,19,Cloudy,Airport Road,90,5,6011,High
2025-03-10 01:00:00,Thursday,6,Foggy,Airport Road,92,5,3603,Low
2025-03-10 02:00:00,Tuesday,15,Rainy,Airport Road,75,10,2753,Medium
2025-03-10 03:00:00,Sunday,0,Rainy,Airport Road,90,0,2576,Medium
2025-03-10 04:00:00,Tuesday,6,Sunny,Airport Road,65,10,3440,Low
2025-03-10 05:00:00,Saturday,20,Sunny,Airport Road,68,0,4343,Medium
2025-03-10 06:00:00,Tuesday,18,Rainy,Airport Road,60,2,1241,High
2025-03-10 07:00:00,Monday,5,Clear,Airport Road,50,10,949,Low
2025-03-10 08:00:00,Thursday,13,Clear,Airport Road,79,0,466,Low
2025-03-10 09:00:00,Thursday,20,Clear,Airport Road,50,0,2997,Low
2025-03-10 10:00:00,Tuesday,20,Foggy,Airport Road,75,0,1189,Low
2025-03-10 11:00:00,Tuesday,12,Rainy,Airport Road,88,0,4141,High
2025-03-10 12:00:00,Tuesday,16,Sunny,Airport Road,78,20,2138,Low
2025-03-10 13:00:00,Tuesday,2,Foggy,Airport Road,79,10,2960,Low
2025-03-10 14:00:00,Wednesday,17,Sunny,Airport Road,74,0,4370,High
2025-03-10 15:00:00,Friday,19,Foggy,Airport Road,93,2,1954,Medium
2025-03-10 16:00:00,Sunday,8,Rainy,Airport Road,73,10,4783,High
2025-03-10 17:00:00,Saturday,23,Foggy,Airport Road,94,2,594,Low
2025-03-10 18:00:00,Friday,15,Foggy,Airport Road,86,5,5333,Medium
2025-03-10 19:00:00,Wednesday,22,Rainy,Airport Road,63,0,3282,Medium
2025-03-10 20:00:00,Monday,12,Foggy,Airport Road,93,0,1884,Low
2025-03-10 21:00:00,Wednesday,15,Sunny,Airport Road,61,2,3610,Low
2025-03-10 22:00:00,Friday,6,Foggy,Airport Road,44,0,3886,Low
2025-03-10 23:00:00,Saturday,1,Foggy,Airport Road,72,2,5366,Medium
2025-03-11 00:00:00,Friday,11,Cloudy,Airport Road,75,0,4230,Medium
2025-03-11 01:00:00,Sunday,23,Sunny,Airport Road,86,10,1098,Low
2025-03-11 02:00:00,Wednesday,11,Clear,Airport Road,59,0,5528,Medium
2025-03-11 03:00:00,Wednesday,21,Sunny,Airport Road,58,2,6781,Medium
2025-03-11 04:00:00,Tuesday,20,Sunny,Airport Road,74,20,6993,Medium
2025-03-11 05:00:00,Thursday,23,Rainy,Airport Road,91,2,5233,High
2025-03-11 06:00:00,Thursday,8,Cloudy,Airport Road,82,20,4569,High
2025-03-11 07:00:00,Saturday,7,Foggy,Airport Road,56,0,6800,High
2025-03-11 08:00:00,Tuesday,21,Cloudy,Airport Road,84,2,1551,Low
2025-03-11 09:00:00,Friday,4,Foggy,Airport Road,82,0,1851,Low
2025-03-11 10:00:00,Monday,18,Cloudy,Airport Road,73,2,2380,Medium
2025-03-11 11:00:00,Friday,18,Sunny,Airport Road,48,0,4900,High
2025-03-11 12:00:00,Wednesday,16,Foggy,Airport Road,65,10,4758,Medium
2025-03-11 13:00:00,Thursday,1,Sunny,Airport Road,41,5,3034,Low
2025-03-11 14:00:00,Wednesday,12,Foggy,Airport Road,92,0,6969,Medium
2025-03-11 15:00:00,Friday,19,Foggy,Airport Road,48,0,3834,Medium
2025-03-11 16:00:00,Wednesday,14,Foggy,Airport Road,48,20,3446,Low
2025-03-11 17:00:00,Wednesday,22,Rainy,Airport Road,79,10,1973,Medium
2025-03-11 18:00:00,Monday,17,Clear,Airport Road,56,0,6319,High
2025-03-11 19:00:00,Saturday,14,Clear,Airport Road,40,0,4634,Medium
2025-03-11 20:00:00,Saturday,14,Cloudy,Airport Road,64,5,3903,Low
2025-03-11 21:00:00,Thursday,11,Sunny,Airport Road,82,10,6079,Medium
2025-03-11 22:00:00,Tuesday,5,Sunny,Airport Road,79,20,2079,Low
2025-03-11 23:00:00,Sunday,6,Cloudy,Airport Road,81,5,798,Low
2025-03-12 00:00:00,Monday,6,Clear,Airport Road,64,0,1412,Low
2025-03-12 01:00:00,Monday,3,Rainy,Airport Road,78,0,3062,Medium
2025-03-12 02:00:00,Wednesday,7,Cloudy,Airport Road,74,20,5759,High
2025-03-12 03:00:00,Friday,15,Cloudy,Airport Road,42,0,3038,Low
2025-03-12 04:00:00,Saturday,15,Clear,Airport Road,89,20,4887,Medium
2025-03-12 05:00:00,Friday,8,Foggy,Airport Road,76,2,2400,Medium
2025-03-12 06:00:00,Thursday,19,Clear,Airport Road,83,0,3297,Medium
2025-03-12 07:00:00,Sunday,14,Rainy,Airport Road,83,10,5396,High
2025-03-12 08:00:00,Thursday,11,Cloudy,Airport Road,90,2,6653,Medium
2025-03-12 09:00:00,Wednesday,2,Cloudy,Airport Road,69,0,5830,Medium
2025-03-12 10:00:00,Thursday,9,Sunny,Airport Road,77,5,5829,High
2025-03-12 11:00:00,Friday,10,Clear,Airport Road,73,2,226,Low
2025-03-12 12:00:00,Wednesday,13,Rainy,Airport Road,51,5,5702,High
2025-03-12 13:00:00,Friday,18,Clear,Airport Road,58,20,1291,Medium
2025-03-12 14:00:00,Wednesday,22,Sunny,Airport Road,76,2,2739,Low
2025-03-12 15:00:00,Monday,6,Sunny,Airport Road,83,20,4489,Medium
2025-03-12 16:00:00,Monday,12,Rainy,Airport Road,88,0,4016,High
2025-03-12 17:00:00,Monday,20,Clear,Airport Road,56,0,1466,Low
2025-03-12 18:00:00,Monday,17,Foggy,Airport Road,49,0,1119,Medium
2025-03-12 19:00:00,Sunday,15,Sunny,Airport Road,94,0,6553,Medium
2025-03-12 20:00:00,Saturday,18,Cloudy,Airport Road,88,20,6905,High
2025-03-12 21:00:00,Sunday,0,Rainy,Airport Road,86,0,6771,High
2025-03-12 22:00:00,Thursday,7,Sunny,Airport Road,51,5,6783,High
2025-03-12 23:00:00,Sunday,22,Cloudy,Airport Road,55,10,4179,Medium
2025-03-13 00:00:00,Tuesday,6,Rainy,Airport Road,63,0,4614,High
2025-03-13 01:00:00,Tuesday,20,Clear,Airport Road,58,2,4639,Medium
2025-03-13 02:00:00,Tuesday,13,Sunny,Airport Road,47,0,784,Low
2025-03-13 03:00:00,Thursday,7,Clear,Airport Road,70,5,3729,Medium
2025-03-13 04:00:00,Wednesday,8,Cloudy,Airport Road,60,0,2987,Medium
2025-03-13 05:00:00,Wednesday,8,Clear,Airport Road,56,5,6479,High
2025-03-13 06:00:00,Monday,17,Clear,Airport Road,62,0,1562,Medium
2025-03-13 07:00:00,Wednesday,19,Cloudy,Airport Road,76,0,4186,High
2025-03-13 08:00:00,Monday,12,Clear,Airport Road,93,2,2361,Low
2025-03-13 09:00:00,Monday,8,Cloudy,Airport Road,55,5,4280,High
2025-03-13 10:00:00,Friday,7,Cloudy,Airport Road,45,20,2941,Medium
2025-03-13 11:00:00,Friday,5,Clear,Airport Road,47,2,1867,Low
2025-03-13 12:00:00,Wednesday,22,Rainy,Airport Road,64,20,4280,High
2025-03-13 13:00:00,Monday,14,Rainy,Airport Road,57,2,6140,High
2025-03-13 14:00:00,Sunday,23,Cloudy,Airport Road,64,0,3660,Low
2025-03-13 15:00:00,Monday,22,Foggy,Airport Road,51,2,2212,Low
2025-03-13 16:00:00,Tuesday,5,Clear,Airport Road,54,0,5865,Medium
2025-03-13 17:00:00,Sunday,21,Rainy,Airport Road,65,0,4858,High
2025-03-13 18:00:00,Tuesday,11,Clear,Airport Road,80,20,726,Low
2025-03-13 19:00:00,Friday,6,Foggy,Airport Road,84,5,4259,Medium
2025-03-13 20:00:00,Friday,15,Clear,Airport Road,65,2,3514,Low
2025-03-13 21:00:00,Thursday,0,Clear,Airport Road,86,0,5114,Medium
2025-03-13 22:00:00,Tuesday,4,Foggy,Airport Road,71,0,1475,Low
2025-03-13 23:00:00,Wednesday,16,Cloudy,Airport Road,49,20,1281,Low
2025-03-14 00:00:00,Monday,17,Rainy,Airport Road,55,2,5808,High
2025-03-14 01:00:00,Friday,12,Sunny,Airport Road,46,10,590,Low
2025-03-14 02:00:00,Friday,13,Clear,Airport Road,56,0,3829,Low
2025-03-14 03:00:00,Saturday,19,Clear,Airport Road,62,0,6074,High
2025-03-14 04:00:00,Thursday,22,Foggy,Airport Road,65,0,3634,Low
2025-03-14 05:00:00,Saturday,9,Foggy,Airport Road,60,0,3396,Medium
2025-03-14 06:00:00,Sunday,20,Rainy,Airport Road,61,2,2040,Medium
2025-03-14 07:00:00,Wednesday,20,Foggy,Airport Road,46,20,4508,Medium
2025-03-14 08:00:00,Thursday,22,Clear,Airport Road,53,0,6858,Medium
2025-03-14 09:00:00,Tuesday,3,Sunny,Airport Road,54,0,5114,Medium
2025-03-14 10:00:00,Thursday,15,Rainy,Airport Road,92,0,1982,Medium
2025-03-14 11:00:00,Thursday,13,Foggy,Airport Road,46,0,5008,Medium
2025-03-14 12:00:00,Wednesday,8,Cloudy,Airport Road,48,0,3087,Medium
2025-03-14 13:00:00,Friday,20,Clear,Airport Road,90,0,5685,Medium
2025-03-14 14:00:00,Saturday,12,Foggy,Airport Road,87,5,3259,Low
2025-03-14 15:00:00,Monday,1,Cloudy,Airport Road,47,0,5522,Medium
2025-03-14 16:00:00,Tuesday,16,Rainy,Airport Road,89,0,4875,High
2025-03-14 17:00:00,Sunday,8,Rainy,Airport Road,62,5,4630,High
2025-03-14 18:00:00,Tuesday,10,Foggy,Airport Road,68,5,781,Low
2025-03-14 19:00:00,Thursday,6,Foggy,Airport Road,57,2,5354,Medium
2025-03-14 20:00:00,Thursday,6,Foggy,Airport Road,70,20,1173,Low
2025-03-14 21:00:00,Tuesday,0,Foggy,Airport Road,69,20,5651,Medium
2025-03-14 22:00:00,Sunday,7,Rainy,Airport Road,91,2,2487,High
2025-03-14 23:00:00,Monday,13,Foggy,Airport Road,78,0,2494,Low
2025-03-15 00:00:00,Tuesday,1,Rainy,Airport Road,74,0,2793,Medium
2025-03-15 01:00:00,Sunday,5,Clear,Airport Road,57,0,1470,Low
2025-03-15 02:00:00,Saturday,10,Foggy,Airport Road,81,0,4844,Medium
2025-03-15 03:00:00,Sunday,19,Clear,Airport Road,78,20,4440,High
2025-03-15 04:00:00,Tuesday,1,Foggy,Airport Road,56,2,2256,Low
2025-03-15 05:00:00,Thursday,4,Cloudy,Airport Road,53,10,2680,Low
2025-03-15 06:00:00,Friday,0,Rainy,Airport Road,70,10,4491,High
2025-03-15 07:00:00,Thursday,19,Clear,Airport Road,63,2,2259,Medium
2025-03-15 08:00:00,Sunday,16,Cloudy,Airport Road,74,0,5808,Medium
2025-03-15 09:00:00,Wednesday,3,Foggy,Airport Road,83,20,3348,Low
2025-03-15 10:00:00,Thursday,5,Clear,Airport Road,84,20,6586,Medium
2025-03-15 11:00:00,Tuesday,17,Foggy,Airport Road,73,0,3831,Medium
2025-03-15 12:00:00,Monday,22,Foggy,Airport Road,42,10,6344,Medium
2025-03-15 13:00:00,Wednesday,20,Rainy,Airport Road,76,0,3929,Medium
2025-03-15 14:00:00,Sunday,6,Foggy,Airport Road,82,0,6872,Medium
2025-03-15 15:00:00,Tuesday,15,Cloudy,Airport Road,79,0,1727,Low
2025-03-15 16:00:00,Sunday,0,Cloudy,Airport Road,65,0,3572,Low
2025-03-15 17:00:00,Monday,6,Cloudy,Airport Road,94,5,127,Low
2025-03-15 18:00:00,Sunday,1,Rainy,Airport Road,62,2,2085,Medium
2025-03-15 19:00:00,Thursday,19,Rainy,Airport Road,83,2,5756,High
2025-03-15 20:00:00,Thursday,23,Foggy,Airport Road,78,0,4253,Medium
2025-03-15 21:00:00,Thursday,6,Cloudy,Airport Road,54,0,1621,Low
2025-03-15 22:00:00,Saturday,23,Sunny,Airport Road,88,10,396,Low
2025-03-15 23:00:00,Monday,5,Cloudy,Airport Road,43,0,2281,Low
2025-03-16 00:00:00,Friday,16,Cloudy,Airport Road,68,0,3502,Low
2025-03-16 01:00:00,Tuesday,4,Sunny,Airport Road,61,10,2396,Low
2025-03-16 02:00:00,Saturday,11,Cloudy,Airport Road,64,0,2697,Low
2025-03-16 03:00:00,Monday,1,Cloudy,Airport Road,52,0,1001,Low
2025-03-16 04:00:00,Sunday,6,Sunny,Airport Road,57,20,6160,Medium
2025-03-16 05:00:00,Monday,21,Foggy,Airport Road,72,5,1198,Low
2025-03-16 06:00:00,Saturday,2,Sunny,Airport Road,55,0,1777,Low
2025-03-16 07:00:00,Tuesday,1,Rainy,Airport Road,84,5,2981,Medium
2025-03-16 08:00:00,Sunday,18,Sunny,Airport Road,81,10,5387,High
2025-03-16 09:00:00,Thursday,12,Foggy,Airport Road,83,5,4966,Medium
2025-03-16 10:00:00,Friday,16,Sunny,Airport Road,41,10,5722,Medium
2025-03-16 11:00:00,Saturday,20,Rainy,Airport Road,94,10,1478,Medium
2025-03-16 12:00:00,Monday,13,Sunny,Airport Road,74,10,1348,Low
2025-03-16 13:00:00,Wednesday,3,Clear,Airport Road,81,10,3835,Low
2025-03-16 14:00:00,Tuesday,6,Rainy,Airport Road,73,10,5750,High
2025-03-16 15:00:00,Monday,10,Cloudy,Airport Road,69,0,4341,Medium
2025-03-16 16:00:00,Sunday,0,Clear,Airport Road,94,10,6179,Medium
2025-03-16 17:00:00,Wednesday,3,Cloudy,Airport Road,52,0,1364,Low
2025-03-16 18:00:00,Wednesday,21,Clear,Airport Road,52,10,2007,Low
2025-03-16 19:00:00,Tuesday,9,Rainy,Airport Road,57,5,6587,High
2025-03-16 20:00:00,Friday,5,Rainy,Airport Road,71,20,5968,High
2025-03-16 21:00:00,Thursday,5,Clear,Airport Road,71,10,1158,Low
2025-03-16 22:00:00,Monday,7,Foggy,Airport Road,74,0,2849,Medium
2025-03-16 23:00:00,Tuesday,22,Clear,Airport Road,78,10,2148,Low
2025-03-17 00:00:00,Saturday,10,Clear,Airport Road,85,10,6215,Medium
2025-03-17 01:00:00,Wednesday,4,Rainy,Airport Road,91,5,4348,High
2025-03-17 02:00:00,Friday,16,Rainy,Airport Road,68,2,2576,Medium
2025-03-17 03:00:00,Friday,14,Foggy,Airport Road,88,5,4116,Medium
2025-03-17 04:00:00,Sunday,12,Clear,Airport Road,68,0,4703,Medium
2025-03-17 05:00:00,Sunday,10,Cloudy,Airport Road,92,2,3297,Low
2025-03-17 06:00:00,Friday,3,Clear,Airport Road,83,0,4686,Medium
2025-03-17 07:00:00,Saturday,10,Rainy,Airport Road,55,0,3653,Medium
2025-03-17 08:00:00,Monday,7,Sunny,Airport Road,83,0,4540,High
2025-03-17 09:00:00,Wednesday,16,Clear,Airport Road,86,5,6131,Medium
2025-03-17 10:00:00,Tuesday,20,Cloudy,Airport Road,49,0,1861,Low
2025-03-17 11:00:00,Monday,11,Foggy,Airport Road,69,0,320,Low
2025-03-17 12:00:00,Monday,10,Cloudy,Airport Road,64,20,6134,Medium
2025-03-17 13:00:00,Sunday,15,Rainy,Airport Road,78,2,6138,High
2025-03-17 14:00:00,Thursday,13,Clear,Airport Road,59,2,4918,Medium
2025-03-17 15:00:00,Sunday,10,Cloudy,Airport Road,44,10,4723,Medium
2025-03-17 16:00:00,Tuesday,5,Sunny,Airport Road,40,0,5718,Medium
2025-03-17 17:00:00,Sunday,3,Foggy,Airport Road,69,2,2988,Low
2025-03-17 18:00:00,Sunday,14,Cloudy,Airport Road,88,0,1764,Low
2025-03-17 19:00:00,Friday,13,Foggy,Airport Road,42,2,4086,Medium
2025-03-17 20:00:00,Friday,16,Sunny,Airport Road,84,0,4676,Medium
2025-03-17 21:00:00,Thursday,20,Clear,Airport Road,53,0,3077,Low
2025-03-17 22:00:00,Sunday,0,Clear,Airport Road,69,10,1971,Low
2025-03-17 23:00:00,Tuesday,6,Sunny,Airport Road,89,0,1562,Low
2025-03-18 00:00:00,Thursday,23,Foggy,Airport Road,43,2,5621,Medium
2025-03-18 01:00:00,Tuesday,14,Rainy,Airport Road,57,0,444,Medium
2025-03-18 02:00:00,Saturday,4,Sunny,Airport Road,76,5,144,Low
2025-03-18 03:00:00,Thursday,4,Cloudy,Airport Road,64,0,2168,Low
2025-03-18 04:00:00,Sunday,3,Clear,Airport Road,87,0,5853,Medium
2025-03-18 05:00:00,Friday,18,Clear,Airport Road,40,0,6083,High
2025-03-18 06:00:00,Tuesday,11,Sunny,Airport Road,92,20,6291,Medium
2025-03-18 07:00:00,Thursday,13,Foggy,Airport Road,85,20,1614,Low
2025-03-18 08:00:00,Wednesday,11,Sunny,Airport Road,54,10,2698,Low
2025-03-18 09:00:00,Thursday,15,Clear,Airport Road,48,10,6530,Medium
2025-03-18 10:00:00,Wednesday,15,Rainy,Airport Road,54,0,1101,Medium
2025-03-18 11:00:00,Wednesday,21,Clear,Airport Road,88,0,1133,Low
2025-03-18 12:00:00,Monday,3,Sunny,Airport Road,63,10,6785,Medium
2025-03-18 13:00:00,Wednesday,12,Foggy,Airport Road,43,2,2140,Low
2025-03-18 14:00:00,Friday,20,Foggy,Airport Road,51,2,6999,Medium
2025-03-18 15:00:00,Wednesday,8,Sunny,Airport Road,76,0,373,Medium
2025-03-18 16:00:00,Wednesday,21,Clear,Airport Road,76,5,5151,Medium
2025-03-18 17:00:00,Monday,13,Clear,Airport Road,82,0,2747,Low
2025-03-18 18:00:00,Sunday,11,Sunny,Airport Road,45,5,1879,Low
2025-03-18 19:00:00,Monday,8,Clear,Airport Road,78,0,4576,High
2025-03-18 20:00:00,Saturday,8,Foggy,Airport Road,85,0,5548,High
2025-03-18 21:00:00,Tuesday,23,Foggy,Airport Road,63,0,578,Low
2025-03-18 22:00:00,Tuesday,4,Clear,Airport Road,50,0,6258,Medium
2025-03-18 23:00:00,Friday,4,Foggy,Airport Road,52,5,615,Low
2025-03-19 00:00:00,Friday,22,Rainy,Airport Road,73,0,4386,High
2025-03-19 01:00:00,Tuesday,2,Sunny,Airport Road,64,0,1291,Low
2025-03-19 02:00:00,Wednesday,1,Foggy,Airport Road,46,20,2768,Low
2025-03-19 03:00:00,Tuesday,9,Sunny,Airport Road,91,5,5356,High
2025-03-19 04:00:00,Sunday,7,Foggy,Airport Road,43,0,6397,High
2025-03-19 05:00:00,Monday,15,Clear,Airport Road,47,10,1511,Low
2025-03-19 06:00:00,Monday,19,Clear,Airport Road,59,2,3380,Medium
2025-03-19 07:00:00,Friday,6,Cloudy,Airport Road,68,20,371,Low
